SMILES,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,FractionCSP3,QED,SAscore
*C(=O)N1CCNC(=O)OC(COCCCCCC)C(*)CC1Br,377.27899999999994,3.111900000000001,67.87,1,4,7,1,0.8666666666666667,0.42063098483667666,5.2078364223425
*OCCC(=O)N(c1ccccc1)S(=O)(=O)CC1CCCCC1*,323.41400000000016,2.748400000000001,63.68,0,4,7,2,0.5625,0.7737973965151604,4.367263840949734
*CCN(CCCOCCOCCOCCOC)C1=CCN(*)COC1,344.4520000000001,0.9802000000000006,52.63000000000001,0,7,16,1,0.8823529411764706,0.38693616625867955,4.062172258694429
*C#CC(*)(C)CCCCCCN(CC(=O)N(C)CCCC)NC1CC1OC(C)=O,391.55600000000015,2.9441000000000015,61.88,1,5,15,1,0.8181818181818182,0.2012621444962773,4.890419949436195
*[C]=CC=C(CCC(CC)CCCOC(=O)C=CC=CC=CN)CNC(*)=O,357.47400000000005,3.7524900000000017,81.41999999999999,2,4,14,0,0.42857142857142855,0.21464088865170858,4.838337834516933
*CCC(=O)NCCSCCCCCOC(=O)NC(C)(C)N(*)C,331.48199999999997,2.2222,70.66999999999999,2,5,13,0,0.8666666666666667,0.3999245426216427,3.712009135350965
*N=P(*)(OC=C1C=CCCN(C)CCCCOCCOCC1)OCC,358.41900000000015,3.9784000000000033,52.52000000000001,0,6,4,1,0.7647058823529411,0.5619992396774109,4.970395090761836
*CCN(CCOC(=O)Cc1ccc(N(*)CC)cc1)C(C)C(=O)Cl,338.83500000000004,2.4864000000000006,49.85,0,5,11,1,0.5294117647058824,0.4580920924759484,4.071448650987405
*Oc1ccc(*N(CC(O)C(O)C[S])C(C=C)=CC=C/C=N/C)cc1,346.45200000000006,1.703,65.29,2,5,11,1,0.2777777777777778,0.47282335451456237,5.833587765229347
*CCOCCOC(=C)C(=O)C(C)(C)[Si](C)(C)CCN(CC)C(*)=O,341.5240000000001,3.549800000000002,55.84,0,4,13,0,0.7647058823529411,0.22242732938766324,4.399848632626346
*CC(O)CCCCC1=CC=C(OC2CCN(*)CC(C)C2)C(=O)C1OC,349.4710000000001,2.864700000000001,59.0,1,5,9,2,0.75,0.6487772737077795,5.289096121687894
*CC(*)N(CC=CC=Cc1ccc(C(=O)[O][Na])cc1)CC[SH]([2H])(=O)O,346.4021017780001,1.3276,66.84,1,4,10,1,0.3125,0.5113476859972537,5.43989247370913
*[Si](C)(C*OC1CCC(C#N)CC1)COCCOCCOCCOC,358.5310000000001,2.4028800000000006,69.94000000000001,0,6,15,1,0.9411764705882353,0.3306559558993682,4.502937342087801
*COCCOC(=O)C1=CC(=C[Si](C)(O)c2ccc(N(*)CC)cc2)C=C1,357.4820000000001,1.7802,59.00000000000001,1,5,9,2,0.3157894736842105,0.4147239102632992,4.734587186603536
*Cc1ccc(N(CC)CCCS(=O)(=O)c2ccc(C(=O)O*)cc2)cc1,359.4470000000001,3.0473000000000017,63.68000000000001,0,5,9,2,0.3157894736842105,0.6885001250149861,3.12432473106879
*OC(=O)C[Si](C)(C)Oc1ccc(C(=O)N2CCN(*)CC2F)cc1,338.411,1.7957,59.080000000000005,0,5,5,2,0.4666666666666667,0.6051360014347734,4.365622406643512
*C(C*=C)C(=O)C=CC(Cl)C#C[SH](=O)(Cl)C=O,281.15999999999997,1.3138,51.21,1,3,6,0,0.3,0.19938548711287704,6.9166644955382885
*SCOCCCNC(=O)CCN1CN=C(*)C1c1cccc(Cl)c1,353.875,2.670000000000001,53.93,1,5,10,2,0.5,0.518763197791513,4.127981826055915
*c1ccc(C(C)(O)[Si](c2ccccc2)c2ccc(N=*)cc2C(=O)O)cc1,359.4570000000001,1.9796999999999998,69.89,2,3,6,3,0.09523809523809523,0.6613978094275687,4.512969195463677
*NC=C(C=CC=CC(=O)NCCCCNCC=O)N(*)c1ccccc1,340.42699999999996,1.6498999999999997,73.47,3,5,13,1,0.2631578947368421,0.22036485223587937,3.8449347530468128
*CC(*)OCCN(CC)C(=O)OCCCOCCOCCOCC,333.4250000000001,1.7642999999999998,66.46000000000001,0,6,17,0,0.9375,0.3779776103273203,3.9307776037992976
*C(C[CH2])COCCOc1*ncc(=CCc2ccc(C(=O)[O][Na])cc2)c1,349.362,2.0213900000000002,57.650000000000006,0,5,10,2,0.3157894736842105,0.48518424226199647,5.070866195594542
*CC(C)OC(=O)C(O)C(*)=C[Si](C#CC(F)(F)Cl)C(F)(F)F,347.71899999999994,2.1895000000000007,46.53,1,3,5,0,0.5454545454545454,0.27255905912569944,5.941915886935806
*CC(F)(F)N(*)C(=O)CC(O)C(O)C(F)OC(F)F,279.161,0.4864,70.00000000000001,2,4,8,0,0.875,0.5008262002513552,5.563620706460925
*CCN(CC(C)(C)C)OC(C)COC=CC=C(C)c1nnc(*)o1,321.42100000000005,2.813600000000001,60.620000000000005,0,6,10,1,0.6470588235294118,0.3750748410490985,5.320876705286047
*O[Si](C)(C)O[Si](C)(C)C=C1C=CC=C1C=C1C=C(*)C=C1[N+](N)=O,345.5270000000001,3.2623000000000006,64.56,1,3,6,2,0.25,0.34723964538339624,5.253387171882727
*CC(O)COc1ccc([N+](C)(C)C(=O)OCCC[Si](C)(C)O*)cc1,354.49899999999997,3.1735000000000015,64.99000000000001,1,5,10,1,0.5882352941176471,0.39709986491328975,4.5113954175258755
*Nc1ccc([Si](C)(I)O[Si](C)(C)O)c(CBr)c1*,444.21500000000015,2.0569999999999995,41.489999999999995,2,3,5,1,0.4,0.3164815077366106,5.375076975197409
*CCN(CCC(C)CCCC)CNC(=O)c1ccc(C(=O)N*)cc1,331.46000000000004,3.054000000000001,61.440000000000005,2,3,12,1,0.5789473684210527,0.5787540293618282,3.8008075603830207
*Cc1ccc2c(c1)CC=NC=CCC(=O)NCCCCCN1NC(*)=CN21,351.45400000000006,2.4429,59.970000000000006,2,5,1,3,0.4,0.8158962756214821,4.856339675411082
*N=P(*)(OCCOCC(=O)OCC1=CC=C1)OC(C)CN(C)CC,344.3480000000001,2.3756000000000004,69.59,0,7,13,1,0.6666666666666666,0.2902244326482133,4.873373199725134
*C(=CC#C)C=C(N)CCCCN(C)CC=c1cc(NC(=O)CC[C]=O)*cc1C,379.50400000000025,2.33392,75.43,2,4,12,1,0.391304347826087,0.3320362963743022,4.904659760263677
*C#CC#CC(C)(C)S[n+]1ccc(CNC(=O)c2ccc(C(=O)N*)cc2)cc1,376.46100000000007,1.8866999999999998,62.080000000000005,2,3,6,2,0.19047619047619047,0.5978656498406104,4.040189707846013
*CCCC#CCOc1ccc(CC(C)C(*)(CCOCCOC)OC)cn1,361.48200000000014,3.335300000000002,49.81,0,5,14,1,0.6666666666666666,0.3757121622999717,4.580176214780833
*c1ccc(C(=O)OC(C)CCC2=C(C=CO[Si](*)(C)NCC)C=C2)nc1,356.49800000000005,2.7059000000000006,60.45,1,5,10,2,0.3684210526315789,0.39674706893031986,5.2692046222190925
*CCCOCCOCCCCN(C)c1ccc(CNC(=O)O*)cc1,336.432,2.9844000000000017,60.03,1,5,14,1,0.6111111111111112,0.5293324963741317,3.257911402145573
*C1=CC=C2C(S1)c1cc(C3=CC=CC(=O)*C3)c(C)cc1S2(=O)=O,341.43300000000005,3.8279200000000024,51.21,0,4,1,4,0.16666666666666666,0.7789028196765326,5.350672988414682
*CCOCCO[Si](C)(OC(C)C)[Si](C)(O)O[Si](C)(C)O*,340.5970000000001,1.8261999999999998,66.38000000000001,1,6,12,0,1.0,0.43175422210096975,5.489755215948395
*CCCOCCCC(COC)Oc1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1,395.45500000000015,3.962200000000003,65.07000000000001,0,5,12,3,0.391304347826087,0.40200247289354946,3.747837019277001
*N(C)c1c*c(C(=O)OC(F)(F)CCCC(F)(F)C[Si](C)([O])O)cc1,368.379,3.3560000000000016,69.67,1,4,9,1,0.5714285714285714,0.4122508329739737,5.302904053595689
*C(C)CC*C(CCCC)C(=O)NCCCC[S](=O)=O,289.441,2.9917000000000016,63.24,1,3,13,0,0.9285714285714286,0.5301210955062825,5.0023070581411755
*[C]1OOC(C(=O)OC2=C3C=CC(*)[SH]32)=CC=CCC1CCCCCC,347.45600000000024,4.576090000000003,44.760000000000005,1,4,7,3,0.47368421052631576,0.31691285889269094,6.165995874778909
*NC(=O)NCCN(CC)C(F)(N*)C(F)(F)C(F)(F)C(F)(F)F,344.20599999999996,1.5819,56.400000000000006,3,3,8,0,0.8888888888888888,0.3560688735020854,4.605397413370916
*COCC(O)CN(C)OCc1ccc(Cl)c(NC2C=C*N(C)C2)c1,354.85800000000006,1.8273,57.20000000000001,2,6,10,2,0.5294117647058824,0.6251401656560464,5.048120879033352
*CCCCCN(C)C(=O)CCC1=CN(C)CC(=O)N1C(*)=CC(=O)[O][Na],357.3860000000001,0.9956999999999998,70.16000000000001,0,5,10,1,0.5882352941176471,0.331366775292523,4.618424802723164
*Oc1ccc(C(=O)SCCCS(=O)(=O)c2ccc(O*)cc2)cc1,350.41700000000003,3.1102000000000016,69.67,0,6,8,2,0.1875,0.6814867703585328,3.2901299174953227
*Oc1cccc(OCC(C)(C#N)CCCOc2ccc(*)cc2)c1C=[N+],335.38300000000004,2.69118,73.78,0,4,10,2,0.3,0.4941317406924271,4.555561421421347
*CCNC(=O)/C=C/CCSCCNC(=O)C1CC*C=CCC1,323.4820000000001,2.6830000000000007,58.2,2,3,10,1,0.6470588235294118,0.47992241231812016,4.568480356514728
*[C](O)OCCCCCCCN(CC(C)(C)C)c1ccc(*)cc1C(=O)O,348.4630000000001,3.747790000000003,70.0,2,4,12,1,0.6,0.5630909323725438,3.556151673113048
*Oc1ccc(N(C=CC=CC(=O)CN=O)C(=O)[si]2ccc(*)cc2)cc1,350.406,2.610100000000001,76.03999999999999,0,5,8,2,0.05555555555555555,0.3173358776585642,4.86590693349794
*CCOCN(*)C(=O)OCCOCCNCCCc1ccc(Cl)cc1,356.8499999999999,2.7234000000000007,60.03,1,5,14,1,0.5882352941176471,0.4100409375839444,3.389855892790063
*CC1=CC(=C2C=CC=C(S(=O)(=O)c3ccc(*)s3)C=C(C)C2=NC=C)O1,369.4670000000001,3.8167000000000026,55.730000000000004,0,5,4,3,0.10526315789473684,0.8107311592216289,4.895870660382721
*C1=CC=C([SH](C)(=O)C2=CC=C(N3COCC=C(*)C3)CN2)C=COC1,346.4520000000001,1.5453,50.8,2,5,3,3,0.3333333333333333,0.7595873919612252,5.758575435409607
*CCN(CCCCOC(=O)Cc1cc(Br)c(C#N)cc1OC)O*,383.24200000000013,2.860780000000001,71.79,0,6,11,1,0.5,0.3325156571124467,3.7275007345044013
*CC(O)(COc1ccc(*)cc1OCC(C)C)CC(C)OC(=O)NC(C)C,365.4700000000001,2.886700000000001,77.02000000000001,2,5,11,1,0.65,0.6304948764309604,4.422038205043735
*CCCS(=O)(=O)CCCSCCCCCSCC(=O)N*,339.548,2.3662,63.24,1,5,15,0,0.9230769230769231,0.46412191190850866,3.8310744290656977
*CSCc1ccc(C(=O)OCCCCCCOCCN(*)CC)nc1,352.50000000000006,3.3416000000000023,51.660000000000004,0,6,15,1,0.6666666666666666,0.356383809820115,3.4611953938295654
*CC(C)CC(C)OC(=O)C=C1C=CC(*)(C)NC(=O)C1C=C[Si]C,331.48800000000006,2.6720000000000006,55.4,1,3,7,1,0.5555555555555556,0.4432080374897752,6.2024953523985005
*CCC(O)OC(=C)C(=O)CC=CCCCCN=C(*)CCc1ccccc1C,369.5050000000001,4.767520000000005,58.89,1,4,15,1,0.4782608695652174,0.12098364635726415,4.393952607825199
*Oc1ccc(C(C)=O)c(CC(=O)NC(C=CC=CC(*)=O)c2ccccc2)c1,361.3970000000001,3.3206000000000024,72.47,1,4,9,2,0.13636363636363635,0.42243905999723025,3.990491069363661
*CC(*)c1ccc(C=CC=CC2=CC3=C(S(=O)(=O)O)C=CC23)nc1,325.389,3.4769000000000023,67.26,1,3,6,3,0.16666666666666666,0.6421427675913743,5.276817369085185
*N(C)C(=O)C1CCC(NCC(*)(CC[N+](C)(C)CC#N)CC(C)C)C1=O,349.4990000000001,1.59058,73.2,1,4,10,1,0.8421052631578947,0.36923473469308793,5.475994725561896
*c1ccc(S(=O)(=O)C2=CC=CC(=O)NCCc3ccc(*)cc3C2)cc1,351.4270000000001,1.1645999999999996,63.24,1,3,2,3,0.15,0.883295836515523,4.437575793890983
*N(C)C(C)OC(=O)C=CC1=C(OCCCCC(=O)C=CC=C2*C(O)=C2)C=C1,370.42499999999995,3.345900000000002,76.07,1,6,12,2,0.3333333333333333,0.24572511715215006,4.902396261671353
*CCN(C)[PH](=O)C=CC(C=CC#N)C=[N+]CCOc1ccc(*)s1,349.3960000000001,2.29188,67.43,0,5,11,1,0.375,0.2660344438923224,6.415299566887384
*C(=NS)C(Br)=CC(O)=CO[Si](C)(C)c1ccc(*)cc1,356.3170000000001,2.760700000000001,41.82000000000001,2,4,5,1,0.15384615384615385,0.28011041262731845,5.19304774131129
*CC(O)N(C)COc1cc[n+](Cc2ccc(C(=O)S*)cc2)cc1,331.417,1.9142,53.650000000000006,1,5,8,2,0.29411764705882354,0.5915113888318323,4.326490790612484
*CC(*)OCCOc1ccc(CCOCCCOCCN(C)CC#N)cc1,362.47,2.3461800000000004,63.95,0,6,17,1,0.65,0.31307634950431534,3.7965717694281764
*NC1C(CC(*)C)CC=CCC1C(=O)N(CCC)CC(=O)CCSC,352.5440000000001,3.299900000000002,49.410000000000004,1,4,11,1,0.7894736842105263,0.5797564210149625,5.074469863831409
*C(=O)NCCCOC1=C(C)C(C)N2CCC(=CC2=*)CC(=O)C=C1C#CC=CCC,393.50700000000023,3.494600000000003,58.64,1,4,6,3,0.4583333333333333,0.5543387407384703,6.35065507918372
*O[Si](C)(C)O[Si](C)(C)CCC(C)C(CNC(*)=O)COCCOC,363.60300000000024,2.9551000000000016,66.02000000000001,1,5,14,0,0.9333333333333333,0.37956639108344,4.915118428026245
*CCCOCCNCCOCCCCCCCC(CCOCCOC)N*,374.56600000000014,2.783100000000001,60.980000000000004,2,6,24,0,1.0,0.2534111855291625,3.8683465130179187
*[O][Sn]([O]C(C#N)C(*)(C)c1ccccc1)[C](=O)OC,352.9420000000001,1.67708,68.55,0,5,6,1,0.3333333333333333,0.7283971629366854,5.086168301926355
*CCS(=O)(=O)SCCC(=O)OCCN1CCC=C(C*)C1CC,347.50200000000007,2.3286000000000007,63.68,0,6,11,1,0.8,0.3246630173936009,4.7080897210632235
*CCN1C=CCCC(O)(C=COCC(F)F)C(O)=C(C=C(*)C)C1,327.3710000000001,3.3552000000000017,52.93000000000001,2,4,7,1,0.5294117647058824,0.704204437841019,5.844060545436173
*/C=C/C(/C=C/C(=O)NCCOCCNC(=O)CCCCCC*)=C(C)C=C,360.49800000000016,3.2752000000000008,67.43,2,3,16,0,0.5238095238095238,0.2521345307787809,3.8760365387455034
*CCCCCC(C(C)C)N(CC)CCCCC(=O)NCCC(=O)N*,339.524,3.118000000000001,61.440000000000005,2,3,16,0,0.8947368421052632,0.4247799110036152,3.955255203936648
*S(=O)(=O)CCCCCC(=O)OCCC*N(CCC[CH2])CCCC,347.5210000000002,3.493890000000002,63.68,0,5,17,0,0.8823529411764706,0.2975882142731444,4.041204413434168
*C(=O)n1cc*c([SH](Nc2ccccc2[C]=O)c2ccccc2)ccc1,348.427,4.471800000000003,51.1,2,3,5,3,0.0,0.6689146587396255,4.936262168852054
*CCC(C)(CCC(=O)OCCOC(=O)C1CCC(*)C1)CC(=O)CC,338.44400000000013,3.7241000000000026,69.67,0,5,12,1,0.8421052631578947,0.400502297765382,4.795329239103028
*CC(=O)C(N)(C(=O)N(C)C)c1ccccc1C=C1C=CCC(C(*)=O)C=CC1,364.44500000000016,2.4472000000000014,80.47,1,4,6,2,0.3181818181818182,0.620989696885284,4.938139726011352
*Nc1ccc([Si](C)(C)c2ccc(OC(=O)CS(*)(=O)=O)cc2)cc1,347.468,1.1698999999999997,72.47,1,5,6,2,0.1875,0.48241322785972124,3.5717299692083166
*Oc1cn(C(=O)C2=C(C(C)O)C=CCN(*)CC2)cc1Cl,294.73799999999994,2.0284,54.7,1,4,3,2,0.35714285714285715,0.9266294869411161,5.124318735798424
*C(=S)N(*)C(=O)OCCOC(O)=CC=CC(=O)c1ccccc1C,333.36500000000007,2.8870200000000015,76.07,1,6,7,1,0.1875,0.20645483419859517,3.6848571185295835
*OC(CN(*)C(=O)CCN(CC)CCCNC(C)=O)c1ccccc1,333.432,1.7396999999999994,61.88,1,4,12,1,0.5555555555555556,0.5919939089367565,3.7778517911522496
*C1C=CC(=O)c2c1*c(C)cc1ccc2NC(=O)c2cccc(c2)O1,316.33600000000007,4.258120000000003,55.400000000000006,1,3,0,4,0.1,0.7899084667287576,5.943502414852874
*CC(C)(C)CC(=O)NNC(=O)C1(N(C)C(C)(C)C)NCN(*)CC1C,339.48400000000004,0.9074000000000018,76.71,3,5,5,1,0.8823529411764706,0.6491760759213119,5.224530560866545
*N=[PH](C=C1[C]=NC=C1C)C(*)OC(C=C)C(Br)=CC=CO,354.16400000000004,4.3522000000000025,54.18000000000001,1,4,7,1,0.21428571428571427,0.31982354254107465,7.051260268256243
*CCCCN(C)C(=O)SCS(=O)(=O)C(CC)(SC)N(*)C,340.536,2.7144000000000013,57.690000000000005,0,6,10,0,0.9166666666666666,0.45008991502274204,5.108738168996803
*NC(C(=O)NC1CCN(*)CC1)C(=O)C(CCC)N(CC)CCCC,338.49600000000015,1.3136000000000003,64.68,2,5,12,1,0.8888888888888888,0.5254713798239893,4.542947976496953
*NCC=CC=CCC(=O)c1cccc(NNC(=O)c2ccc(*)cc2)c1,333.3910000000001,2.3572000000000006,70.23,3,4,9,2,0.1,0.37424746762815436,3.624701786013846
*[SiH]([O])P(=O)(O)OCCOc1*cc(F)c(=CCN(C)C)c1,321.317,0.16449999999999987,78.9,1,4,8,1,0.45454545454545453,0.4192711047308301,5.751614064503942
*C(=N)C=CC=NN(CC)C*OC1C=CC=C(Cc2ccccc2)OO1,340.4030000000001,3.321670000000002,67.14000000000001,1,6,10,2,0.2631578947368421,0.4029894742462167,5.072467494295842
*C1=CC2C(=C/C(C*C=O)=C\C=C1)N(C(=O)C=CC=O)C=CN2C=CC=CC,361.42100000000005,3.3221000000000016,57.690000000000005,0,4,7,2,0.13636363636363635,0.39650046533226363,6.180834477994089
*CCCCSCCNC(=O)CCCCCCSCC(=O)N*,332.53499999999997,2.8478000000000003,58.2,2,4,16,0,0.8666666666666667,0.42678082637110987,3.512749950488626
*C(=O)CC=CC(Cl)CCNc1ccc(*)cc1,235.714,2.2928000000000006,29.1,1,2,7,1,0.3076923076923077,0.5805094950890611,4.666534189218966
*C1C=CC(NC(=O)C(C)CS(=O)(=O)CCCCCN(*)CC)C=C1,340.48900000000003,1.9424,66.48,1,4,11,1,0.7058823529411765,0.46102912178634825,4.714089374969305
*CC(F)(F)C(F)(F)C(F)(F)C(C)(O)NCCOC(=O)N(*)CC,338.2480000000001,2.0808,61.8,2,4,9,0,0.9090909090909091,0.3838967729916671,4.705530490293993
*CCOCCOC[Si](C)(C)COC=CC=CC1=NN=C(*)[SH]1,327.502,2.558400000000001,52.41,1,5,12,1,0.5714285714285714,0.19700621365483165,5.391368412027087
*CCCC1=CC=PCC(C(C)CNC(=O)C2=CC=C(*)OC2=CO)C=C1,357.3900000000001,4.094000000000002,58.56,2,3,7,2,0.4,0.5328329469033904,5.894465108049052
*C(=S)c1ccc(CC(=O)SC2=CC=CS(=O)(=O)O*C=C2)cc1,351.4500000000001,2.985000000000002,60.44,0,6,4,2,0.06666666666666667,0.7774088984535068,4.924308779616609
*Cc1nc(*)cc(OCCOCCOCCCCCOCCCC)c1C,351.4870000000001,3.012920000000001,49.81,0,5,17,1,0.75,0.40388696267314544,3.4118774103894705
*NC(=O)NC1=CC(C2CCCOC(C=COC)C=C(C)C=C(*)C2)=C([NH])C1,356.44600000000014,3.299400000000001,83.39,2,3,4,2,0.45,0.7582303610875505,6.039702175371376
*N(C=CC(=O)Nc1ccccc1S(=O)*[SH]C)C(=O)OCC,328.41500000000013,2.1795,75.71000000000001,2,4,7,1,0.23076923076923078,0.5940866564837017,4.673051635101984
*CCN(OCC=C)C(C)(OC)C(*)CCOCCOC(=O)NCCCC,358.47900000000016,3.0070000000000014,69.26,1,6,17,0,0.8333333333333334,0.18653450913242708,4.774783665878137
*CC(Cl)(COC(=O)C=Cc1ccccc1)NCC(C)n1ccc(*)n1,345.8300000000001,2.3676000000000004,56.15,1,4,9,2,0.3333333333333333,0.3279499880817282,4.51743763351175
*CC(*)(C)NC(=O)C=CC1=C(C(=O)OCCc2ccc(C)nc2)C=C1,324.38,2.2476200000000004,68.29,1,4,8,2,0.3157894736842105,0.5881152189875923,4.3153710219214805
*Sc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,352.43600000000004,3.4814000000000016,51.21,0,4,5,3,0.0,0.6598304276111712,3.0328406591159265
*CC(*)OCCCCN(CC)c1ccc(OCCOCCOO)cc1,339.4320000000001,3.037700000000001,60.39,1,6,16,1,0.6666666666666666,0.28373517399233755,3.7983926435431012
*N=P(*)(CCBr)OCCOCCOCCOCCOCC,374.2120000000003,2.529000000000001,58.510000000000005,0,6,16,0,1.0,0.2361349579419447,4.284736353664427
*OS(=O)(=O)c1ccc(C(C)(C)c2ccc(OC(*)=S)cc2B)cc1,346.238,1.6535,52.60000000000001,0,5,5,2,0.1875,0.6088020867528093,3.80495961734771
*CC(C)(C)CCN(C)CC(=O)CCCCCCC(=O)C(=O)C(*)(C)C,337.504,4.097800000000003,54.45,0,4,15,0,0.85,0.33339819767042833,3.734396684033796
*C(=O)CCCCCOCCN1*OC(=S)NC=CC=C=C(C)CCC1,351.4920000000002,3.1563000000000017,50.8,1,5,9,1,0.6111111111111112,0.3911815570951361,5.225749608200067
*CC1C=CC=CC(C)(CC[Si](C)(C)C)C(=O)NC[C](*)N=C(C)C=CCC1,371.6210000000002,5.3830900000000055,41.46,1,2,4,1,0.5909090909090909,0.6619945753683556,5.668513931833538
*CCC(COC(=C)C)S(=O)(=O)N(C)Cc1ccc(C(C)(C)C*)nc1,352.5000000000001,3.3649000000000022,59.50000000000001,0,4,11,1,0.6111111111111112,0.5730316567033394,4.562121189145561
*c1ccc(-c2ccc3c(c2)C(C=O)c2cc(ccc2*)OC3=O)cc1,312.32400000000007,2.5662000000000003,43.370000000000005,0,3,2,4,0.047619047619047616,0.4148706772645338,4.942447436980307
*OC(=S)N(CCC)CCCCNC(=O)C=CC=C(*)C(C#N)C(C)C,349.50000000000006,3.145780000000002,65.36,1,4,11,0,0.6111111111111112,0.2686044121346415,4.440028384558844
*N(CCCCC)N(CCCOC)COP(=O)(O)*OCC,311.33900000000006,2.3074000000000003,71.47000000000001,1,6,15,0,1.0,0.21524745546976795,4.751499505029193
*CC(CC)(CN)CC(=O)NCCCCCCCCCCCNC(*)=S,355.59200000000004,3.7501000000000015,67.15,3,3,17,0,0.8947368421052632,0.2745168917776061,3.877249868075327
*CCCCCN(C=O)CCCNC(=O)CNCCCCCCCC(*)=O,353.50700000000023,2.095099999999999,78.51,2,4,20,0,0.8421052631578947,0.2594681644214107,3.5458455974655525
*c1ccc(Oc2ccc(OCCOCCC(C)(C)CCN(*)O)cc2)o1,347.411,3.6038000000000023,64.3,1,6,12,2,0.47368421052631576,0.4674057448268979,3.5890055164938914
*c1ccc(/C=C/c2ccc(OC3=CC(*)C(NCC(=O)O)C3)cc2)cn1,334.37500000000006,2.4736000000000002,71.45,2,4,7,3,0.2,0.8138367103327073,4.416529817024286
*CCCC[N+](C)(C)CNC(=O)NC=CC(=C)CCC(C)CNC(*)=O,337.48800000000006,2.812400000000001,70.23,3,2,13,0,0.6666666666666666,0.20927422559267217,5.002939813130272
*N(C=CN=CC(N)c1ccc(*C#CS(=O)(=O)ONCC)cc1)C(F)CF,385.41600000000005,0.7594000000000003,97.02,2,7,10,1,0.3125,0.2671556794180803,5.978823787461317
*C(C)(C*CC(O)CC(=O)c1ccc(CC(O)[O][Na])cc1)c1ccccc1,363.40900000000005,2.967600000000002,66.76,2,4,11,2,0.38095238095238093,0.36593485875182813,4.718074041530966
*CC(*)(CO[Si](C)(O)O)OCC[N+](C)[Si](C)(C)[Si](C)(C)C,337.641,1.177699999999999,64.82000000000001,2,5,10,0,1.0,0.5875934813010245,5.750953700833388
*CC(*)C(O)CCCCN(N)C(=O)N[Si](C)(C)C[N+](C)(C)C(C)C,345.5840000000002,1.9374000000000005,78.59,3,3,11,0,0.9375,0.13368388919116417,5.374454944634636
*CC(*)COCCOCCOCCOC1=C(C=CC2=CC=CCN2)N=C1,346.427,2.2537000000000003,61.31,1,6,15,2,0.5263157894736842,0.4609727032354865,4.950655517664877
*C(=O)C(C)CCC(=O)NCCCN1N(*)CC[SH]1CCCCCC,343.53700000000015,2.4783,52.650000000000006,2,4,13,1,0.8823529411764706,0.3984179139662779,5.006393040370423
*c1ccc(NC(=O)NCCOCCN(*)CC[PH](C)(C)C)c(NC)c1,354.43500000000006,1.4466000000000003,65.63,3,4,11,1,0.5882352941176471,0.4156787246169472,4.426230572887279
*NC(=O)c1ccc(C#CC2=CC(=CP(=O)(C#C)N*)C(C(F)(F)F)=C2)cc1,374.258,3.467500000000001,58.2,2,2,3,2,0.05555555555555555,0.6293765813834828,4.904645028537487
*NNC(=O)c1ccc(/C=C/C2=C(C=CNC(=O)C=C3C=CC(*)=C3)C=C2)cc1,355.39700000000005,2.824200000000001,70.22999999999999,3,3,7,3,0.0,0.5202982326243171,4.302570018833551
*CC(=CC(N)=CCOCCCCC1=CC(=CCOCCOC)O1)C1(*)C=C1,359.4660000000001,3.6487000000000025,62.94000000000001,1,5,15,2,0.5238095238095238,0.2746731914847056,4.559017603834262
*CC(C(=O)N(*)C(=O)CC)C(=O)N(C)C1=CC(=CCCSCC)C=CC1,362.4950000000001,3.1715000000000018,57.690000000000005,0,4,9,1,0.5263157894736842,0.46689502528155324,5.061886567003954
*OC(SC=CN(CCP(C)(=O)CO)c1ccccc1)[Se]*,378.2919999999999,2.573100000000001,49.769999999999996,1,5,10,1,0.38461538461538464,0.3853839219475227,5.498591626647273
*Cc1cccc(C=C)ccc([Si](*)(C#N)C(=O)OCCOCCOC)cc1,369.49300000000017,2.6491800000000003,68.55000000000001,0,5,10,1,0.3,0.468418116128017,4.544823153957003
*C(=O)CC[CH2][Pb][C](=O)NCC1=CC=*CC2ON1C(C=CC=CC)C=C[Si]2,563.6980000000003,2.1697000000000006,58.64000000000001,1,4,9,2,0.42105263157894735,0.26559703129569173,7.272491211578651
*C#CC#Cc1ccc(C(C)(C)C=C(O*)c2ccc(S(=O)(=O)O)cc2)cc1,364.422,3.5946000000000025,63.60000000000001,1,3,5,2,0.14285714285714285,0.5002329278245783,3.781483468738587
*N=C(C)C[C](*)COCCOCCOCCOCCOc1ccccc1,350.435,2.52839,58.510000000000005,0,6,17,1,0.5789473684210527,0.3191498259684704,3.328238387873524
*CC(*)(C)CC(=O)NC(=O)C=CC=C(C)Br,272.142,2.569700000000001,46.17,1,2,5,0,0.45454545454545453,0.6172457063701453,4.860380841571104
*C#CC#CCOC(=O)SSCSCCSCCC(=O)O*,348.49200000000013,2.839500000000001,52.60000000000001,0,8,10,0,0.5,0.19637279979160016,4.8302846475093375
*/C=C(\C)S(=O)(=O)CCCOC(COC(F)(F)F)C(F)(F)S*,356.33399999999995,2.913800000000001,52.60000000000001,0,5,10,0,0.8,0.44501395262744015,4.977153926031393
*C[N+](C)(C)CCC(C)OC(*)CC(O)C(C)CN(C)N=CC=CC=C,338.516,2.2871000000000006,45.06,1,4,14,0,0.7368421052631579,0.2287159131274159,5.963483609179754
